run_id,run_kind,input_term,source_term,fallback_term,comparison_group,comparison_terms,term_type,geography,geo_code,date_range,api_timeframe,search_type,category_id,category,retrieval_date,data_status,time_points,nonzero_points,top_queries,rising_queries,top_topics,rising_topics,partial_points,extraction_route,extraction_note,source_url
90d5a4aa8a4e,exact,vibe coding,vibe coding,,,,Search term,Worldwide,,2024-08-01 to 2026-08-24,2024-08-01 2026-08-24,Google Web Search,0,All categories,2026-08-24,sufficient,109,82,25,25,14,11,1,Signed-in Google Trends rendered interface,,https://trends.google.com/trends/explore?date=2024-08-01%202026-08-24&q=vibe%20coding&hl=en-GB
895c4453f33d,exact,vibe coding,vibe coding,,,,Search term,Worldwide,,2021-08-24 to 2026-08-24,2021-08-24 2026-08-24,Google Web Search,0,All categories,2026-08-24,sufficient,262,82,25,25,18,14,1,Signed-in Google Trends rendered interface,,https://trends.google.com/trends/explore?date=2021-08-24%202026-08-24&q=vibe%20coding&hl=en-GB
89004a396e4c,exact,what is vibe coding,what is vibe coding,,,,Search term,US,US,2024-08-01 to 2026-08-24,2024-08-01 2026-08-24,Google Web Search,0,All categories,2026-08-24,sufficient,109,78,21,21,11,7,1,Signed-in Google Trends rendered interface,,https://trends.google.com/trends/explore?date=2024-08-01%202026-08-24&geo=US&q=what%20is%20vibe%20coding&hl=en-GB
a6cacd12904b,exact,what is vibe coding,what is vibe coding,,,,Search term,US,US,2021-08-24 to 2026-08-24,2021-08-24 2026-08-24,Google Web Search,0,All categories,2026-08-24,sufficient,262,78,24,22,16,13,1,Signed-in Google Trends rendered interface,,https://trends.google.com/trends/explore?date=2021-08-24%202026-08-24&geo=US&q=what%20is%20vibe%20coding&hl=en-GB
6204b81019e4,exact,what is vibe coding,what is vibe coding,,,,Search term,UK,GB,2024-08-01 to 2026-08-24,2024-08-01 2026-08-24,Google Web Search,0,All categories,2026-08-24,sufficient,109,65,6,6,10,10,1,Signed-in Google Trends rendered interface,,https://trends.google.com/trends/explore?date=2024-08-01%202026-08-24&geo=GB&q=what%20is%20vibe%20coding&hl=en-GB
086ebd6c1e21,exact,what is vibe coding,what is vibe coding,,,,Search term,UK,GB,2021-08-24 to 2026-08-24,2021-08-24 2026-08-24,Google Web Search,0,All categories,2026-08-24,sufficient,262,66,5,5,14,14,1,Signed-in Google Trends rendered interface,,https://trends.google.com/trends/explore?date=2021-08-24%202026-08-24&geo=GB&q=what%20is%20vibe%20coding&hl=en-GB
0e2f78b8c8f7,exact,what is vibe coding,what is vibe coding,,,,Search term,Worldwide,,2024-08-01 to 2026-08-24,2024-08-01 2026-08-24,Google Web Search,0,All categories,2026-08-24,sufficient,109,79,18,17,15,11,1,Signed-in Google Trends rendered interface,,https://trends.google.com/trends/explore?date=2024-08-01%202026-08-24&q=what%20is%20vibe%20coding&hl=en-GB
00e2b0ed218b,exact,what is vibe coding,what is vibe coding,,,,Search term,Worldwide,,2021-08-24 to 2026-08-24,2021-08-24 2026-08-24,Google Web Search,0,All categories,2026-08-24,sufficient,262,80,23,19,18,15,1,Signed-in Google Trends rendered interface,,https://trends.google.com/trends/explore?date=2021-08-24%202026-08-24&q=what%20is%20vibe%20coding&hl=en-GB
56649dd449e9,exact,vibe coding for beginners,vibe coding for beginners,,,,Search term,US,US,2024-08-01 to 2026-08-24,2024-08-01 2026-08-24,Google Web Search,0,All categories,2026-08-24,sufficient,109,4,1,1,15,12,1,Signed-in Google Trends rendered interface,,https://trends.google.com/trends/explore?date=2024-08-01%202026-08-24&geo=US&q=vibe%20coding%20for%20beginners&hl=en-GB
d71d7a97af6c,exact,vibe coding for beginners,vibe coding for beginners,,,,Search term,US,US,2021-08-24 to 2026-08-24,2021-08-24 2026-08-24,Google Web Search,0,All categories,2026-08-24,sufficient,262,4,1,1,13,13,1,Signed-in Google Trends rendered interface,,https://trends.google.com/trends/explore?date=2021-08-24%202026-08-24&geo=US&q=vibe%20coding%20for%20beginners&hl=en-GB
f1d461a058b5,exact,vibe coding for beginners,vibe coding for beginners,,,,Search term,UK,GB,2024-08-01 to 2026-08-24,2024-08-01 2026-08-24,Google Web Search,0,All categories,2026-08-24,insufficient_no_series,0,0,0,0,0,0,0,Signed-in Google Trends rendered interface,Related queries panel unavailable; Related topics panel unavailable,https://trends.google.com/trends/explore?date=2024-08-01%202026-08-24&geo=GB&q=vibe%20coding%20for%20beginners&hl=en-GB
73fdb770c4f5,fallback,vibe coding for beginners,vibe coding,vibe coding,,,Search term,UK,GB,2024-08-01 to 2026-08-24,2024-08-01 2026-08-24,Google Web Search,0,All categories,2026-08-24,fallback_sufficient,109,79,25,20,10,6,1,Signed-in Google Trends rendered interface,,https://trends.google.com/trends/explore?date=2024-08-01%202026-08-24&geo=GB&q=vibe%20coding&hl=en-GB
4ebc337a3c98,exact,vibe coding for beginners,vibe coding for beginners,,,,Search term,UK,GB,2021-08-24 to 2026-08-24,2021-08-24 2026-08-24,Google Web Search,0,All categories,2026-08-24,insufficient_no_series,0,0,0,0,0,0,0,Signed-in Google Trends rendered interface,Related queries panel unavailable; Related topics panel unavailable,https://trends.google.com/trends/explore?date=2021-08-24%202026-08-24&geo=GB&q=vibe%20coding%20for%20beginners&hl=en-GB
376c716120a3,fallback,vibe coding for beginners,vibe coding,vibe coding,,,Search term,UK,GB,2021-08-24 to 2026-08-24,2021-08-24 2026-08-24,Google Web Search,0,All categories,2026-08-24,fallback_sufficient,262,80,24,21,13,10,1,Signed-in Google Trends rendered interface,,https://trends.google.com/trends/explore?date=2021-08-24%202026-08-24&geo=GB&q=vibe%20coding&hl=en-GB
c10e7edec33d,exact,vibe coding for beginners,vibe coding for beginners,,,,Search term,Worldwide,,2024-08-01 to 2026-08-24,2024-08-01 2026-08-24,Google Web Search,0,All categories,2026-08-24,sufficient,109,27,1,1,17,16,1,Signed-in Google Trends rendered interface,,https://trends.google.com/trends/explore?date=2024-08-01%202026-08-24&q=vibe%20coding%20for%20beginners&hl=en-GB
549f9f32c37a,exact,vibe coding for beginners,vibe coding for beginners,,,,Search term,Worldwide,,2021-08-24 to 2026-08-24,2021-08-24 2026-08-24,Google Web Search,0,All categories,2026-08-24,sufficient,262,28,1,1,16,16,1,Signed-in Google Trends rendered interface,,https://trends.google.com/trends/explore?date=2021-08-24%202026-08-24&q=vibe%20coding%20for%20beginners&hl=en-GB
d120a6e34a34,exact,how to vibe code,how to vibe code,,,,Search term,US,US,2024-08-01 to 2026-08-24,2024-08-01 2026-08-24,Google Web Search,0,All categories,2026-08-24,sufficient,109,73,21,20,24,24,1,Signed-in Google Trends rendered interface,,https://trends.google.com/trends/explore?date=2024-08-01%202026-08-24&geo=US&q=how%20to%20vibe%20code&hl=en-GB
e859371d1ba5,exact,how to vibe code,how to vibe code,,,,Search term,US,US,2021-08-24 to 2026-08-24,2021-08-24 2026-08-24,Google Web Search,0,All categories,2026-08-24,sufficient,262,75,24,22,24,23,1,Signed-in Google Trends rendered interface,,https://trends.google.com/trends/explore?date=2021-08-24%202026-08-24&geo=US&q=how%20to%20vibe%20code&hl=en-GB
40be659c4fa1,exact,how to vibe code,how to vibe code,,,,Search term,UK,GB,2024-08-01 to 2026-08-24,2024-08-01 2026-08-24,Google Web Search,0,All categories,2026-08-24,sufficient,109,12,4,4,19,16,1,Signed-in Google Trends rendered interface,,https://trends.google.com/trends/explore?date=2024-08-01%202026-08-24&geo=GB&q=how%20to%20vibe%20code&hl=en-GB
35d237595b39,exact,how to vibe code,how to vibe code,,,,Search term,UK,GB,2021-08-24 to 2026-08-24,2021-08-24 2026-08-24,Google Web Search,0,All categories,2026-08-24,sufficient,262,12,4,3,24,20,1,Signed-in Google Trends rendered interface,,https://trends.google.com/trends/explore?date=2021-08-24%202026-08-24&geo=GB&q=how%20to%20vibe%20code&hl=en-GB
86cc4bdc9f97,exact,how to vibe code,how to vibe code,,,,Search term,Worldwide,,2024-08-01 to 2026-08-24,2024-08-01 2026-08-24,Google Web Search,0,All categories,2026-08-24,sufficient,109,79,25,25,24,24,1,Signed-in Google Trends rendered interface,,https://trends.google.com/trends/explore?date=2024-08-01%202026-08-24&q=how%20to%20vibe%20code&hl=en-GB
5dd542d0de05,exact,how to vibe code,how to vibe code,,,,Search term,Worldwide,,2021-08-24 to 2026-08-24,2021-08-24 2026-08-24,Google Web Search,0,All categories,2026-08-24,sufficient,262,80,25,25,24,24,1,Signed-in Google Trends rendered interface,,https://trends.google.com/trends/explore?date=2021-08-24%202026-08-24&q=how%20to%20vibe%20code&hl=en-GB
3b6d88539d00,exact,build mvp with ai,build mvp with ai,,,,Search term,US,US,2024-08-01 to 2026-08-24,2024-08-01 2026-08-24,Google Web Search,0,All categories,2026-08-24,sufficient,109,1,0,0,10,9,1,Signed-in Google Trends rendered interface,,https://trends.google.com/trends/explore?date=2024-08-01%202026-08-24&geo=US&q=build%20mvp%20with%20ai&hl=en-GB
53dedb2ba3ea,exact,build mvp with ai,build mvp with ai,,,,Search term,US,US,2021-08-24 to 2026-08-24,2021-08-24 2026-08-24,Google Web Search,0,All categories,2026-08-24,sufficient,262,2,0,0,10,10,1,Signed-in Google Trends rendered interface,,https://trends.google.com/trends/explore?date=2021-08-24%202026-08-24&geo=US&q=build%20mvp%20with%20ai&hl=en-GB
1a07c7b563a1,exact,build mvp with ai,build mvp with ai,,,,Search term,UK,GB,2024-08-01 to 2026-08-24,2024-08-01 2026-08-24,Google Web Search,0,All categories,2026-08-24,insufficient_no_series,0,0,0,0,0,0,0,Signed-in Google Trends rendered interface,Related queries panel unavailable; Related topics panel unavailable,https://trends.google.com/trends/explore?date=2024-08-01%202026-08-24&geo=GB&q=build%20mvp%20with%20ai&hl=en-GB
8e2b1af391e8,fallback,build mvp with ai,ai mvp,ai mvp,,,Search term,UK,GB,2024-08-01 to 2026-08-24,2024-08-01 2026-08-24,Google Web Search,0,All categories,2026-08-24,fallback_sufficient,109,28,1,1,25,25,1,Signed-in Google Trends rendered interface,,https://trends.google.com/trends/explore?date=2024-08-01%202026-08-24&geo=GB&q=ai%20mvp&hl=en-GB
1771c6ad4542,exact,build mvp with ai,build mvp with ai,,,,Search term,UK,GB,2021-08-24 to 2026-08-24,2021-08-24 2026-08-24,Google Web Search,0,All categories,2026-08-24,insufficient_no_series,0,0,0,0,0,0,0,Signed-in Google Trends rendered interface,Related queries panel unavailable; Related topics panel unavailable,https://trends.google.com/trends/explore?date=2021-08-24%202026-08-24&geo=GB&q=build%20mvp%20with%20ai&hl=en-GB
81f49658ec19,fallback,build mvp with ai,ai mvp,ai mvp,,,Search term,UK,GB,2021-08-24 to 2026-08-24,2021-08-24 2026-08-24,Google Web Search,0,All categories,2026-08-24,fallback_sufficient,262,28,5,2,25,25,1,Signed-in Google Trends rendered interface,,https://trends.google.com/trends/explore?date=2021-08-24%202026-08-24&geo=GB&q=ai%20mvp&hl=en-GB
1f74f32f221a,exact,build mvp with ai,build mvp with ai,,,,Search term,Worldwide,,2024-08-01 to 2026-08-24,2024-08-01 2026-08-24,Google Web Search,0,All categories,2026-08-24,sufficient,109,11,0,0,10,5,1,Signed-in Google Trends rendered interface,,https://trends.google.com/trends/explore?date=2024-08-01%202026-08-24&q=build%20mvp%20with%20ai&hl=en-GB
77af0424069a,exact,build mvp with ai,build mvp with ai,,,,Search term,Worldwide,,2021-08-24 to 2026-08-24,2021-08-24 2026-08-24,Google Web Search,0,All categories,2026-08-24,sufficient,262,12,0,0,10,7,1,Signed-in Google Trends rendered interface,,https://trends.google.com/trends/explore?date=2021-08-24%202026-08-24&q=build%20mvp%20with%20ai&hl=en-GB
88e447ef5fa5,exact,ai coding tools for beginners,ai coding tools for beginners,,,,Search term,US,US,2024-08-01 to 2026-08-24,2024-08-01 2026-08-24,Google Web Search,0,All categories,2026-08-24,sufficient,109,3,1,1,19,19,1,Signed-in Google Trends rendered interface,,https://trends.google.com/trends/explore?date=2024-08-01%202026-08-24&geo=US&q=ai%20coding%20tools%20for%20beginners&hl=en-GB
2852926c0a21,exact,ai coding tools for beginners,ai coding tools for beginners,,,,Search term,US,US,2021-08-24 to 2026-08-24,2021-08-24 2026-08-24,Google Web Search,0,All categories,2026-08-24,sufficient,262,3,1,1,18,18,1,Signed-in Google Trends rendered interface,,https://trends.google.com/trends/explore?date=2021-08-24%202026-08-24&geo=US&q=ai%20coding%20tools%20for%20beginners&hl=en-GB
5b147e393900,exact,ai coding tools for beginners,ai coding tools for beginners,,,,Search term,UK,GB,2024-08-01 to 2026-08-24,2024-08-01 2026-08-24,Google Web Search,0,All categories,2026-08-24,sufficient,109,1,0,0,5,5,1,Signed-in Google Trends rendered interface,,https://trends.google.com/trends/explore?date=2024-08-01%202026-08-24&geo=GB&q=ai%20coding%20tools%20for%20beginners&hl=en-GB
6df027b3e43f,exact,ai coding tools for beginners,ai coding tools for beginners,,,,Search term,UK,GB,2021-08-24 to 2026-08-24,2021-08-24 2026-08-24,Google Web Search,0,All categories,2026-08-24,sufficient,262,1,0,0,4,4,1,Signed-in Google Trends rendered interface,,https://trends.google.com/trends/explore?date=2021-08-24%202026-08-24&geo=GB&q=ai%20coding%20tools%20for%20beginners&hl=en-GB
238140c497e8,exact,ai coding tools for beginners,ai coding tools for beginners,,,,Search term,Worldwide,,2024-08-01 to 2026-08-24,2024-08-01 2026-08-24,Google Web Search,0,All categories,2026-08-24,sufficient,109,23,2,2,24,16,1,Signed-in Google Trends rendered interface,,https://trends.google.com/trends/explore?date=2024-08-01%202026-08-24&q=ai%20coding%20tools%20for%20beginners&hl=en-GB
1c5f09f35c03,exact,ai coding tools for beginners,ai coding tools for beginners,,,,Search term,Worldwide,,2021-08-24 to 2026-08-24,2021-08-24 2026-08-24,Google Web Search,0,All categories,2026-08-24,sufficient,262,24,2,2,23,20,1,Signed-in Google Trends rendered interface,,https://trends.google.com/trends/explore?date=2021-08-24%202026-08-24&q=ai%20coding%20tools%20for%20beginners&hl=en-GB
217fd2e3caf5,exact,claude code for non technical people,claude code for non technical people,,,,Search term,US,US,2024-08-01 to 2026-08-24,2024-08-01 2026-08-24,Google Web Search,0,All categories,2026-08-24,insufficient_no_series,0,0,0,0,0,0,0,Signed-in Google Trends rendered interface,Related queries panel unavailable; Related topics panel unavailable,https://trends.google.com/trends/explore?date=2024-08-01%202026-08-24&geo=US&q=claude%20code%20for%20non%20technical%20people&hl=en-GB
4621f16209f8,fallback,claude code for non technical people,Claude Code,Claude Code,,,Search term,US,US,2024-08-01 to 2026-08-24,2024-08-01 2026-08-24,Google Web Search,0,All categories,2026-08-24,fallback_sufficient,109,79,25,25,23,24,1,Signed-in Google Trends rendered interface,,https://trends.google.com/trends/explore?date=2024-08-01%202026-08-24&geo=US&q=Claude%20Code&hl=en-GB
75a297c54eb1,exact,claude code for non technical people,claude code for non technical people,,,,Search term,US,US,2021-08-24 to 2026-08-24,2021-08-24 2026-08-24,Google Web Search,0,All categories,2026-08-24,sufficient,262,1,0,0,0,0,1,Signed-in Google Trends rendered interface,,https://trends.google.com/trends/explore?date=2021-08-24%202026-08-24&geo=US&q=claude%20code%20for%20non%20technical%20people&hl=en-GB
4679ae6bfc8a,exact,claude code for non technical people,claude code for non technical people,,,,Search term,UK,GB,2024-08-01 to 2026-08-24,2024-08-01 2026-08-24,Google Web Search,0,All categories,2026-08-24,insufficient_no_series,0,0,0,0,0,0,0,Signed-in Google Trends rendered interface,Related queries panel unavailable; Related topics panel unavailable,https://trends.google.com/trends/explore?date=2024-08-01%202026-08-24&geo=GB&q=claude%20code%20for%20non%20technical%20people&hl=en-GB
bf914cd7574e,fallback,claude code for non technical people,Claude Code,Claude Code,,,Search term,UK,GB,2024-08-01 to 2026-08-24,2024-08-01 2026-08-24,Google Web Search,0,All categories,2026-08-24,fallback_sufficient,109,97,25,25,24,24,1,Signed-in Google Trends rendered interface,,https://trends.google.com/trends/explore?date=2024-08-01%202026-08-24&geo=GB&q=Claude%20Code&hl=en-GB
2d345b220523,exact,claude code for non technical people,claude code for non technical people,,,,Search term,UK,GB,2021-08-24 to 2026-08-24,2021-08-24 2026-08-24,Google Web Search,0,All categories,2026-08-24,sufficient,262,1,0,0,0,0,1,Signed-in Google Trends rendered interface,,https://trends.google.com/trends/explore?date=2021-08-24%202026-08-24&geo=GB&q=claude%20code%20for%20non%20technical%20people&hl=en-GB
b665aec418f3,exact,claude code for non technical people,claude code for non technical people,,,,Search term,Worldwide,,2024-08-01 to 2026-08-24,2024-08-01 2026-08-24,Google Web Search,0,All categories,2026-08-24,insufficient_no_series,0,0,0,0,0,0,0,Signed-in Google Trends rendered interface,Related queries panel unavailable; Related topics panel unavailable,https://trends.google.com/trends/explore?date=2024-08-01%202026-08-24&q=claude%20code%20for%20non%20technical%20people&hl=en-GB
04175a551315,fallback,claude code for non technical people,Claude Code,Claude Code,,,Search term,Worldwide,,2024-08-01 to 2026-08-24,2024-08-01 2026-08-24,Google Web Search,0,All categories,2026-08-24,fallback_sufficient,109,79,25,25,23,24,1,Signed-in Google Trends rendered interface,,https://trends.google.com/trends/explore?date=2024-08-01%202026-08-24&q=Claude%20Code&hl=en-GB
a51d65b20711,exact,claude code for non technical people,claude code for non technical people,,,,Search term,Worldwide,,2021-08-24 to 2026-08-24,2021-08-24 2026-08-24,Google Web Search,0,All categories,2026-08-24,insufficient_no_series,0,0,0,0,0,0,0,Signed-in Google Trends rendered interface,Related queries panel unavailable; Related topics panel unavailable,https://trends.google.com/trends/explore?date=2021-08-24%202026-08-24&q=claude%20code%20for%20non%20technical%20people&hl=en-GB
0896ab651f4b,fallback,claude code for non technical people,Claude Code,Claude Code,,,Search term,Worldwide,,2021-08-24 to 2026-08-24,2021-08-24 2026-08-24,Google Web Search,0,All categories,2026-08-24,fallback_sufficient,262,80,25,25,24,24,1,Signed-in Google Trends rendered interface,,https://trends.google.com/trends/explore?date=2021-08-24%202026-08-24&q=Claude%20Code&hl=en-GB
9f01c2e71f61,exact,lovable for beginners,lovable for beginners,,,,Search term,US,US,2024-08-01 to 2026-08-24,2024-08-01 2026-08-24,Google Web Search,0,All categories,2026-08-24,sufficient,109,1,0,0,19,12,1,Signed-in Google Trends rendered interface,,https://trends.google.com/trends/explore?date=2024-08-01%202026-08-24&geo=US&q=lovable%20for%20beginners&hl=en-GB
86c63aa74aec,exact,lovable for beginners,lovable for beginners,,,,Search term,US,US,2021-08-24 to 2026-08-24,2021-08-24 2026-08-24,Google Web Search,0,All categories,2026-08-24,sufficient,262,1,0,0,16,16,1,Signed-in Google Trends rendered interface,,https://trends.google.com/trends/explore?date=2021-08-24%202026-08-24&geo=US&q=lovable%20for%20beginners&hl=en-GB
5ac52fca03da,exact,lovable for beginners,lovable for beginners,,,,Search term,UK,GB,2024-08-01 to 2026-08-24,2024-08-01 2026-08-24,Google Web Search,0,All categories,2026-08-24,insufficient_no_series,0,0,0,0,0,0,0,Signed-in Google Trends rendered interface,Related queries panel unavailable; Related topics panel unavailable,https://trends.google.com/trends/explore?date=2024-08-01%202026-08-24&geo=GB&q=lovable%20for%20beginners&hl=en-GB
c58182070a00,fallback,lovable for beginners,Lovable AI,Lovable AI,,,Search term,UK,GB,2024-08-01 to 2026-08-24,2024-08-01 2026-08-24,Google Web Search,0,All categories,2026-08-24,fallback_sufficient,109,82,25,23,22,16,1,Signed-in Google Trends rendered interface,,https://trends.google.com/trends/explore?date=2024-08-01%202026-08-24&geo=GB&q=Lovable%20AI&hl=en-GB
75b9e8307dd7,exact,lovable for beginners,lovable for beginners,,,,Search term,UK,GB,2021-08-24 to 2026-08-24,2021-08-24 2026-08-24,Google Web Search,0,All categories,2026-08-24,sufficient,262,1,0,0,8,8,1,Signed-in Google Trends rendered interface,,https://trends.google.com/trends/explore?date=2021-08-24%202026-08-24&geo=GB&q=lovable%20for%20beginners&hl=en-GB
80c43e25a3c1,exact,lovable for beginners,lovable for beginners,,,,Search term,Worldwide,,2024-08-01 to 2026-08-24,2024-08-01 2026-08-24,Google Web Search,0,All categories,2026-08-24,sufficient,109,26,1,1,20,17,1,Signed-in Google Trends rendered interface,,https://trends.google.com/trends/explore?date=2024-08-01%202026-08-24&q=lovable%20for%20beginners&hl=en-GB
3774b32bf4a2,exact,lovable for beginners,lovable for beginners,,,,Search term,Worldwide,,2021-08-24 to 2026-08-24,2021-08-24 2026-08-24,Google Web Search,0,All categories,2026-08-24,sufficient,262,27,1,1,19,17,1,Signed-in Google Trends rendered interface,,https://trends.google.com/trends/explore?date=2021-08-24%202026-08-24&q=lovable%20for%20beginners&hl=en-GB
c1f0a3df44fe,exact,vibe coding production apps,vibe coding production apps,,,,Search term,US,US,2024-08-01 to 2026-08-24,2024-08-01 2026-08-24,Google Web Search,0,All categories,2026-08-24,insufficient_no_series,0,0,0,0,0,0,0,Signed-in Google Trends rendered interface,Related queries panel unavailable; Related topics panel unavailable,https://trends.google.com/trends/explore?date=2024-08-01%202026-08-24&geo=US&q=vibe%20coding%20production%20apps&hl=en-GB
c700ab48b7e4,fallback,vibe coding production apps,vibe coding,vibe coding,,,Search term,US,US,2024-08-01 to 2026-08-24,2024-08-01 2026-08-24,Google Web Search,0,All categories,2026-08-24,fallback_sufficient,109,82,25,25,9,7,1,Signed-in Google Trends rendered interface,,https://trends.google.com/trends/explore?date=2024-08-01%202026-08-24&geo=US&q=vibe%20coding&hl=en-GB
c151c2b61176,exact,vibe coding production apps,vibe coding production apps,,,,Search term,US,US,2021-08-24 to 2026-08-24,2021-08-24 2026-08-24,Google Web Search,0,All categories,2026-08-24,sufficient,262,1,0,0,6,6,1,Signed-in Google Trends rendered interface,,https://trends.google.com/trends/explore?date=2021-08-24%202026-08-24&geo=US&q=vibe%20coding%20production%20apps&hl=en-GB
900861d3611c,exact,vibe coding production apps,vibe coding production apps,,,,Search term,UK,GB,2024-08-01 to 2026-08-24,2024-08-01 2026-08-24,Google Web Search,0,All categories,2026-08-24,sufficient,109,1,0,0,1,1,1,Signed-in Google Trends rendered interface,,https://trends.google.com/trends/explore?date=2024-08-01%202026-08-24&geo=GB&q=vibe%20coding%20production%20apps&hl=en-GB
e7535f948590,exact,vibe coding production apps,vibe coding production apps,,,,Search term,UK,GB,2021-08-24 to 2026-08-24,2021-08-24 2026-08-24,Google Web Search,0,All categories,2026-08-24,sufficient,262,2,0,0,1,1,1,Signed-in Google Trends rendered interface,,https://trends.google.com/trends/explore?date=2021-08-24%202026-08-24&geo=GB&q=vibe%20coding%20production%20apps&hl=en-GB
72029e30b3bc,exact,vibe coding production apps,vibe coding production apps,,,,Search term,Worldwide,,2024-08-01 to 2026-08-24,2024-08-01 2026-08-24,Google Web Search,0,All categories,2026-08-24,sufficient,109,3,0,0,6,6,1,Signed-in Google Trends rendered interface,,https://trends.google.com/trends/explore?date=2024-08-01%202026-08-24&q=vibe%20coding%20production%20apps&hl=en-GB
608e388f5c1f,exact,vibe coding production apps,vibe coding production apps,,,,Search term,Worldwide,,2021-08-24 to 2026-08-24,2021-08-24 2026-08-24,Google Web Search,0,All categories,2026-08-24,sufficient,262,3,0,0,6,6,1,Signed-in Google Trends rendered interface,,https://trends.google.com/trends/explore?date=2021-08-24%202026-08-24&q=vibe%20coding%20production%20apps&hl=en-GB
