comparison_group,terms,geography,date_range,date,term,interest,run_id,term_type,geo_code,search_type,category,retrieval_date,is_partial,data_status
vibe_coding_questions,vibe coding | what is vibe coding | vibe coding for beginners | how to vibe code,UK,2021-08-24 to 2026-08-24,2025-05-25,what is vibe coding,0,26baab5f9340,Search term,GB,Google Web Search,All categories,2026-08-24,False,sufficient
vibe_coding_questions,vibe coding | what is vibe coding | vibe coding for beginners | how to vibe code,UK,2021-08-24 to 2026-08-24,2025-05-25,vibe coding for beginners,0,26baab5f9340,Search term,GB,Google Web Search,All categories,2026-08-24,False,sufficient
vibe_coding_questions,vibe coding | what is vibe coding | vibe coding for beginners | how to vibe code,UK,2021-08-24 to 2026-08-24,2025-05-25,how to vibe code,0,26baab5f9340,Search term,GB,Google Web Search,All categories,2026-08-24,False,sufficient
vibe_coding_questions,vibe coding | what is vibe coding | vibe coding for beginners | how to vibe code,UK,2021-08-24 to 2026-08-24,2025-06-01,vibe coding,49,26baab5f9340,Search term,GB,Google Web Search,All categories,2026-08-24,False,sufficient
vibe_coding_questions,vibe coding | what is vibe coding | vibe coding for beginners | how to vibe code,UK,2021-08-24 to 2026-08-24,2025-06-01,what is vibe coding,6,26baab5f9340,Search term,GB,Google Web Search,All categories,2026-08-24,False,sufficient
vibe_coding_questions,vibe coding | what is vibe coding | vibe coding for beginners | how to vibe code,UK,2021-08-24 to 2026-08-24,2025-06-01,vibe coding for beginners,0,26baab5f9340,Search term,GB,Google Web Search,All categories,2026-08-24,False,sufficient
vibe_coding_questions,vibe coding | what is vibe coding | vibe coding for beginners | how to vibe code,UK,2021-08-24 to 2026-08-24,2025-06-01,how to vibe code,0,26baab5f9340,Search term,GB,Google Web Search,All categories,2026-08-24,False,sufficient
vibe_coding_questions,vibe coding | what is vibe coding | vibe coding for beginners | how to vibe code,UK,2021-08-24 to 2026-08-24,2025-06-08,vibe coding,41,26baab5f9340,Search term,GB,Google Web Search,All categories,2026-08-24,False,sufficient
vibe_coding_questions,vibe coding | what is vibe coding | vibe coding for beginners | how to vibe code,UK,2021-08-24 to 2026-08-24,2025-06-08,what is vibe coding,8,26baab5f9340,Search term,GB,Google Web Search,All categories,2026-08-24,False,sufficient
vibe_coding_questions,vibe coding | what is vibe coding | vibe coding for beginners | how to vibe code,UK,2021-08-24 to 2026-08-24,2025-06-08,vibe coding for beginners,0,26baab5f9340,Search term,GB,Google Web Search,All categories,2026-08-24,False,sufficient
vibe_coding_questions,vibe coding | what is vibe coding | vibe coding for beginners | how to vibe code,UK,2021-08-24 to 2026-08-24,2025-06-08,how to vibe code,0,26baab5f9340,Search term,GB,Google Web Search,All categories,2026-08-24,False,sufficient
vibe_coding_questions,vibe coding | what is vibe coding | vibe coding for beginners | how to vibe code,UK,2021-08-24 to 2026-08-24,2025-06-15,vibe coding,39,26baab5f9340,Search term,GB,Google Web Search,All categories,2026-08-24,False,sufficient
vibe_coding_questions,vibe coding | what is vibe coding | vibe coding for beginners | how to vibe code,UK,2021-08-24 to 2026-08-24,2025-06-15,what is vibe coding,0,26baab5f9340,Search term,GB,Google Web Search,All categories,2026-08-24,False,sufficient
vibe_coding_questions,vibe coding | what is vibe coding | vibe coding for beginners | how to vibe code,UK,2021-08-24 to 2026-08-24,2025-06-15,vibe coding for beginners,0,26baab5f9340,Search term,GB,Google Web Search,All categories,2026-08-24,False,sufficient
vibe_coding_questions,vibe coding | what is vibe coding | vibe coding for beginners | how to vibe code,UK,2021-08-24 to 2026-08-24,2025-06-15,how to vibe code,0,26baab5f9340,Search term,GB,Google Web Search,All categories,2026-08-24,False,sufficient
vibe_coding_questions,vibe coding | what is vibe coding | vibe coding for beginners | how to vibe code,UK,2021-08-24 to 2026-08-24,2025-06-22,vibe coding,39,26baab5f9340,Search term,GB,Google Web Search,All categories,2026-08-24,False,sufficient
vibe_coding_questions,vibe coding | what is vibe coding | vibe coding for beginners | how to vibe code,UK,2021-08-24 to 2026-08-24,2025-06-22,what is vibe coding,0,26baab5f9340,Search term,GB,Google Web Search,All categories,2026-08-24,False,sufficient
vibe_coding_questions,vibe coding | what is vibe coding | vibe coding for beginners | how to vibe code,UK,2021-08-24 to 2026-08-24,2025-06-22,vibe coding for beginners,0,26baab5f9340,Search term,GB,Google Web Search,All categories,2026-08-24,False,sufficient
vibe_coding_questions,vibe coding | what is vibe coding | vibe coding for beginners | how to vibe code,UK,2021-08-24 to 2026-08-24,2025-06-22,how to vibe code,0,26baab5f9340,Search term,GB,Google Web Search,All categories,2026-08-24,False,sufficient
vibe_coding_questions,vibe coding | what is vibe coding | vibe coding for beginners | how to vibe code,UK,2021-08-24 to 2026-08-24,2025-06-29,vibe coding,38,26baab5f9340,Search term,GB,Google Web Search,All categories,2026-08-24,False,sufficient
vibe_coding_questions,vibe coding | what is vibe coding | vibe coding for beginners | how to vibe code,UK,2021-08-24 to 2026-08-24,2025-06-29,what is vibe coding,6,26baab5f9340,Search term,GB,Google Web Search,All categories,2026-08-24,False,sufficient
vibe_coding_questions,vibe coding | what is vibe coding | vibe coding for beginners | how to vibe code,UK,2021-08-24 to 2026-08-24,2025-06-29,vibe coding for beginners,0,26baab5f9340,Search term,GB,Google Web Search,All categories,2026-08-24,False,sufficient
vibe_coding_questions,vibe coding | what is vibe coding | vibe coding for beginners | how to vibe code,UK,2021-08-24 to 2026-08-24,2025-06-29,how to vibe code,0,26baab5f9340,Search term,GB,Google Web Search,All categories,2026-08-24,False,sufficient
vibe_coding_questions,vibe coding | what is vibe coding | vibe coding for beginners | how to vibe code,UK,2021-08-24 to 2026-08-24,2025-07-06,vibe coding,35,26baab5f9340,Search term,GB,Google Web Search,All categories,2026-08-24,False,sufficient
vibe_coding_questions,vibe coding | what is vibe coding | vibe coding for beginners | how to vibe code,UK,2021-08-24 to 2026-08-24,2025-07-06,what is vibe coding,0,26baab5f9340,Search term,GB,Google Web Search,All categories,2026-08-24,False,sufficient
vibe_coding_questions,vibe coding | what is vibe coding | vibe coding for beginners | how to vibe code,UK,2021-08-24 to 2026-08-24,2025-07-06,vibe coding for beginners,0,26baab5f9340,Search term,GB,Google Web Search,All categories,2026-08-24,False,sufficient
vibe_coding_questions,vibe coding | what is vibe coding | vibe coding for beginners | how to vibe code,UK,2021-08-24 to 2026-08-24,2025-07-06,how to vibe code,0,26baab5f9340,Search term,GB,Google Web Search,All categories,2026-08-24,False,sufficient
vibe_coding_questions,vibe coding | what is vibe coding | vibe coding for beginners | how to vibe code,UK,2021-08-24 to 2026-08-24,2025-07-13,vibe coding,39,26baab5f9340,Search term,GB,Google Web Search,All categories,2026-08-24,False,sufficient
vibe_coding_questions,vibe coding | what is vibe coding | vibe coding for beginners | how to vibe code,UK,2021-08-24 to 2026-08-24,2025-07-13,what is vibe coding,5,26baab5f9340,Search term,GB,Google Web Search,All categories,2026-08-24,False,sufficient
vibe_coding_questions,vibe coding | what is vibe coding | vibe coding for beginners | how to vibe code,UK,2021-08-24 to 2026-08-24,2025-07-13,vibe coding for beginners,0,26baab5f9340,Search term,GB,Google Web Search,All categories,2026-08-24,False,sufficient
vibe_coding_questions,vibe coding | what is vibe coding | vibe coding for beginners | how to vibe code,UK,2021-08-24 to 2026-08-24,2025-07-13,how to vibe code,0,26baab5f9340,Search term,GB,Google Web Search,All categories,2026-08-24,False,sufficient
vibe_coding_questions,vibe coding | what is vibe coding | vibe coding for beginners | how to vibe code,UK,2021-08-24 to 2026-08-24,2025-07-20,vibe coding,48,26baab5f9340,Search term,GB,Google Web Search,All categories,2026-08-24,False,sufficient
vibe_coding_questions,vibe coding | what is vibe coding | vibe coding for beginners | how to vibe code,UK,2021-08-24 to 2026-08-24,2025-07-20,what is vibe coding,7,26baab5f9340,Search term,GB,Google Web Search,All categories,2026-08-24,False,sufficient
vibe_coding_questions,vibe coding | what is vibe coding | vibe coding for beginners | how to vibe code,UK,2021-08-24 to 2026-08-24,2025-07-20,vibe coding for beginners,0,26baab5f9340,Search term,GB,Google Web Search,All categories,2026-08-24,False,sufficient
vibe_coding_questions,vibe coding | what is vibe coding | vibe coding for beginners | how to vibe code,UK,2021-08-24 to 2026-08-24,2025-07-20,how to vibe code,0,26baab5f9340,Search term,GB,Google Web Search,All categories,2026-08-24,False,sufficient
vibe_coding_questions,vibe coding | what is vibe coding | vibe coding for beginners | how to vibe code,UK,2021-08-24 to 2026-08-24,2025-07-27,vibe coding,41,26baab5f9340,Search term,GB,Google Web Search,All categories,2026-08-24,False,sufficient
vibe_coding_questions,vibe coding | what is vibe coding | vibe coding for beginners | how to vibe code,UK,2021-08-24 to 2026-08-24,2025-07-27,what is vibe coding,9,26baab5f9340,Search term,GB,Google Web Search,All categories,2026-08-24,False,sufficient
vibe_coding_questions,vibe coding | what is vibe coding | vibe coding for beginners | how to vibe code,UK,2021-08-24 to 2026-08-24,2025-07-27,vibe coding for beginners,0,26baab5f9340,Search term,GB,Google Web Search,All categories,2026-08-24,False,sufficient
vibe_coding_questions,vibe coding | what is vibe coding | vibe coding for beginners | how to vibe code,UK,2021-08-24 to 2026-08-24,2025-07-27,how to vibe code,0,26baab5f9340,Search term,GB,Google Web Search,All categories,2026-08-24,False,sufficient
vibe_coding_questions,vibe coding | what is vibe coding | vibe coding for beginners | how to vibe code,UK,2021-08-24 to 2026-08-24,2025-08-03,vibe coding,38,26baab5f9340,Search term,GB,Google Web Search,All categories,2026-08-24,False,sufficient
vibe_coding_questions,vibe coding | what is vibe coding | vibe coding for beginners | how to vibe code,UK,2021-08-24 to 2026-08-24,2025-08-03,what is vibe coding,7,26baab5f9340,Search term,GB,Google Web Search,All categories,2026-08-24,False,sufficient
vibe_coding_questions,vibe coding | what is vibe coding | vibe coding for beginners | how to vibe code,UK,2021-08-24 to 2026-08-24,2025-08-03,vibe coding for beginners,0,26baab5f9340,Search term,GB,Google Web Search,All categories,2026-08-24,False,sufficient
vibe_coding_questions,vibe coding | what is vibe coding | vibe coding for beginners | how to vibe code,UK,2021-08-24 to 2026-08-24,2025-08-03,how to vibe code,0,26baab5f9340,Search term,GB,Google Web Search,All categories,2026-08-24,False,sufficient
vibe_coding_questions,vibe coding | what is vibe coding | vibe coding for beginners | how to vibe code,UK,2021-08-24 to 2026-08-24,2025-08-10,vibe coding,46,26baab5f9340,Search term,GB,Google Web Search,All categories,2026-08-24,False,sufficient
vibe_coding_questions,vibe coding | what is vibe coding | vibe coding for beginners | how to vibe code,UK,2021-08-24 to 2026-08-24,2025-08-10,what is vibe coding,0,26baab5f9340,Search term,GB,Google Web Search,All categories,2026-08-24,False,sufficient
vibe_coding_questions,vibe coding | what is vibe coding | vibe coding for beginners | how to vibe code,UK,2021-08-24 to 2026-08-24,2025-08-10,vibe coding for beginners,0,26baab5f9340,Search term,GB,Google Web Search,All categories,2026-08-24,False,sufficient
vibe_coding_questions,vibe coding | what is vibe coding | vibe coding for beginners | how to vibe code,UK,2021-08-24 to 2026-08-24,2025-08-10,how to vibe code,0,26baab5f9340,Search term,GB,Google Web Search,All categories,2026-08-24,False,sufficient
vibe_coding_questions,vibe coding | what is vibe coding | vibe coding for beginners | how to vibe code,UK,2021-08-24 to 2026-08-24,2025-08-17,vibe coding,41,26baab5f9340,Search term,GB,Google Web Search,All categories,2026-08-24,False,sufficient
vibe_coding_questions,vibe coding | what is vibe coding | vibe coding for beginners | how to vibe code,UK,2021-08-24 to 2026-08-24,2025-08-17,what is vibe coding,6,26baab5f9340,Search term,GB,Google Web Search,All categories,2026-08-24,False,sufficient
vibe_coding_questions,vibe coding | what is vibe coding | vibe coding for beginners | how to vibe code,UK,2021-08-24 to 2026-08-24,2025-08-17,vibe coding for beginners,0,26baab5f9340,Search term,GB,Google Web Search,All categories,2026-08-24,False,sufficient
vibe_coding_questions,vibe coding | what is vibe coding | vibe coding for beginners | how to vibe code,UK,2021-08-24 to 2026-08-24,2025-08-17,how to vibe code,0,26baab5f9340,Search term,GB,Google Web Search,All categories,2026-08-24,False,sufficient
vibe_coding_questions,vibe coding | what is vibe coding | vibe coding for beginners | how to vibe code,UK,2021-08-24 to 2026-08-24,2025-08-24,vibe coding,35,26baab5f9340,Search term,GB,Google Web Search,All categories,2026-08-24,False,sufficient
vibe_coding_questions,vibe coding | what is vibe coding | vibe coding for beginners | how to vibe code,UK,2021-08-24 to 2026-08-24,2025-08-24,what is vibe coding,7,26baab5f9340,Search term,GB,Google Web Search,All categories,2026-08-24,False,sufficient
vibe_coding_questions,vibe coding | what is vibe coding | vibe coding for beginners | how to vibe code,UK,2021-08-24 to 2026-08-24,2025-08-24,vibe coding for beginners,0,26baab5f9340,Search term,GB,Google Web Search,All categories,2026-08-24,False,sufficient
vibe_coding_questions,vibe coding | what is vibe coding | vibe coding for beginners | how to vibe code,UK,2021-08-24 to 2026-08-24,2025-08-24,how to vibe code,0,26baab5f9340,Search term,GB,Google Web Search,All categories,2026-08-24,False,sufficient
vibe_coding_questions,vibe coding | what is vibe coding | vibe coding for beginners | how to vibe code,UK,2021-08-24 to 2026-08-24,2025-08-31,vibe coding,37,26baab5f9340,Search term,GB,Google Web Search,All categories,2026-08-24,False,sufficient
vibe_coding_questions,vibe coding | what is vibe coding | vibe coding for beginners | how to vibe code,UK,2021-08-24 to 2026-08-24,2025-08-31,what is vibe coding,7,26baab5f9340,Search term,GB,Google Web Search,All categories,2026-08-24,False,sufficient
vibe_coding_questions,vibe coding | what is vibe coding | vibe coding for beginners | how to vibe code,UK,2021-08-24 to 2026-08-24,2025-08-31,vibe coding for beginners,0,26baab5f9340,Search term,GB,Google Web Search,All categories,2026-08-24,False,sufficient
vibe_coding_questions,vibe coding | what is vibe coding | vibe coding for beginners | how to vibe code,UK,2021-08-24 to 2026-08-24,2025-08-31,how to vibe code,0,26baab5f9340,Search term,GB,Google Web Search,All categories,2026-08-24,False,sufficient
vibe_coding_questions,vibe coding | what is vibe coding | vibe coding for beginners | how to vibe code,UK,2021-08-24 to 2026-08-24,2025-09-07,vibe coding,39,26baab5f9340,Search term,GB,Google Web Search,All categories,2026-08-24,False,sufficient
vibe_coding_questions,vibe coding | what is vibe coding | vibe coding for beginners | how to vibe code,UK,2021-08-24 to 2026-08-24,2025-09-07,what is vibe coding,6,26baab5f9340,Search term,GB,Google Web Search,All categories,2026-08-24,False,sufficient
vibe_coding_questions,vibe coding | what is vibe coding | vibe coding for beginners | how to vibe code,UK,2021-08-24 to 2026-08-24,2025-09-07,vibe coding for beginners,0,26baab5f9340,Search term,GB,Google Web Search,All categories,2026-08-24,False,sufficient
vibe_coding_questions,vibe coding | what is vibe coding | vibe coding for beginners | how to vibe code,UK,2021-08-24 to 2026-08-24,2025-09-07,how to vibe code,0,26baab5f9340,Search term,GB,Google Web Search,All categories,2026-08-24,False,sufficient
vibe_coding_questions,vibe coding | what is vibe coding | vibe coding for beginners | how to vibe code,UK,2021-08-24 to 2026-08-24,2025-09-14,vibe coding,35,26baab5f9340,Search term,GB,Google Web Search,All categories,2026-08-24,False,sufficient
vibe_coding_questions,vibe coding | what is vibe coding | vibe coding for beginners | how to vibe code,UK,2021-08-24 to 2026-08-24,2025-09-14,what is vibe coding,5,26baab5f9340,Search term,GB,Google Web Search,All categories,2026-08-24,False,sufficient
vibe_coding_questions,vibe coding | what is vibe coding | vibe coding for beginners | how to vibe code,UK,2021-08-24 to 2026-08-24,2025-09-14,vibe coding for beginners,0,26baab5f9340,Search term,GB,Google Web Search,All categories,2026-08-24,False,sufficient
vibe_coding_questions,vibe coding | what is vibe coding | vibe coding for beginners | how to vibe code,UK,2021-08-24 to 2026-08-24,2025-09-14,how to vibe code,0,26baab5f9340,Search term,GB,Google Web Search,All categories,2026-08-24,False,sufficient
vibe_coding_questions,vibe coding | what is vibe coding | vibe coding for beginners | how to vibe code,UK,2021-08-24 to 2026-08-24,2025-09-21,vibe coding,40,26baab5f9340,Search term,GB,Google Web Search,All categories,2026-08-24,False,sufficient
vibe_coding_questions,vibe coding | what is vibe coding | vibe coding for beginners | how to vibe code,UK,2021-08-24 to 2026-08-24,2025-09-21,what is vibe coding,0,26baab5f9340,Search term,GB,Google Web Search,All categories,2026-08-24,False,sufficient
vibe_coding_questions,vibe coding | what is vibe coding | vibe coding for beginners | how to vibe code,UK,2021-08-24 to 2026-08-24,2025-09-21,vibe coding for beginners,0,26baab5f9340,Search term,GB,Google Web Search,All categories,2026-08-24,False,sufficient
vibe_coding_questions,vibe coding | what is vibe coding | vibe coding for beginners | how to vibe code,UK,2021-08-24 to 2026-08-24,2025-09-21,how to vibe code,0,26baab5f9340,Search term,GB,Google Web Search,All categories,2026-08-24,False,sufficient
vibe_coding_questions,vibe coding | what is vibe coding | vibe coding for beginners | how to vibe code,UK,2021-08-24 to 2026-08-24,2025-09-28,vibe coding,44,26baab5f9340,Search term,GB,Google Web Search,All categories,2026-08-24,False,sufficient
vibe_coding_questions,vibe coding | what is vibe coding | vibe coding for beginners | how to vibe code,UK,2021-08-24 to 2026-08-24,2025-09-28,what is vibe coding,10,26baab5f9340,Search term,GB,Google Web Search,All categories,2026-08-24,False,sufficient
vibe_coding_questions,vibe coding | what is vibe coding | vibe coding for beginners | how to vibe code,UK,2021-08-24 to 2026-08-24,2025-09-28,vibe coding for beginners,0,26baab5f9340,Search term,GB,Google Web Search,All categories,2026-08-24,False,sufficient
vibe_coding_questions,vibe coding | what is vibe coding | vibe coding for beginners | how to vibe code,UK,2021-08-24 to 2026-08-24,2025-09-28,how to vibe code,0,26baab5f9340,Search term,GB,Google Web Search,All categories,2026-08-24,False,sufficient
vibe_coding_questions,vibe coding | what is vibe coding | vibe coding for beginners | how to vibe code,UK,2021-08-24 to 2026-08-24,2025-10-05,vibe coding,39,26baab5f9340,Search term,GB,Google Web Search,All categories,2026-08-24,False,sufficient
vibe_coding_questions,vibe coding | what is vibe coding | vibe coding for beginners | how to vibe code,UK,2021-08-24 to 2026-08-24,2025-10-05,what is vibe coding,0,26baab5f9340,Search term,GB,Google Web Search,All categories,2026-08-24,False,sufficient
vibe_coding_questions,vibe coding | what is vibe coding | vibe coding for beginners | how to vibe code,UK,2021-08-24 to 2026-08-24,2025-10-05,vibe coding for beginners,0,26baab5f9340,Search term,GB,Google Web Search,All categories,2026-08-24,False,sufficient
vibe_coding_questions,vibe coding | what is vibe coding | vibe coding for beginners | how to vibe code,UK,2021-08-24 to 2026-08-24,2025-10-05,how to vibe code,0,26baab5f9340,Search term,GB,Google Web Search,All categories,2026-08-24,False,sufficient
vibe_coding_questions,vibe coding | what is vibe coding | vibe coding for beginners | how to vibe code,UK,2021-08-24 to 2026-08-24,2025-10-12,vibe coding,39,26baab5f9340,Search term,GB,Google Web Search,All categories,2026-08-24,False,sufficient
vibe_coding_questions,vibe coding | what is vibe coding | vibe coding for beginners | how to vibe code,UK,2021-08-24 to 2026-08-24,2025-10-12,what is vibe coding,0,26baab5f9340,Search term,GB,Google Web Search,All categories,2026-08-24,False,sufficient
vibe_coding_questions,vibe coding | what is vibe coding | vibe coding for beginners | how to vibe code,UK,2021-08-24 to 2026-08-24,2025-10-12,vibe coding for beginners,0,26baab5f9340,Search term,GB,Google Web Search,All categories,2026-08-24,False,sufficient
vibe_coding_questions,vibe coding | what is vibe coding | vibe coding for beginners | how to vibe code,UK,2021-08-24 to 2026-08-24,2025-10-12,how to vibe code,0,26baab5f9340,Search term,GB,Google Web Search,All categories,2026-08-24,False,sufficient
vibe_coding_questions,vibe coding | what is vibe coding | vibe coding for beginners | how to vibe code,UK,2021-08-24 to 2026-08-24,2025-10-19,vibe coding,39,26baab5f9340,Search term,GB,Google Web Search,All categories,2026-08-24,False,sufficient
vibe_coding_questions,vibe coding | what is vibe coding | vibe coding for beginners | how to vibe code,UK,2021-08-24 to 2026-08-24,2025-10-19,what is vibe coding,5,26baab5f9340,Search term,GB,Google Web Search,All categories,2026-08-24,False,sufficient
vibe_coding_questions,vibe coding | what is vibe coding | vibe coding for beginners | how to vibe code,UK,2021-08-24 to 2026-08-24,2025-10-19,vibe coding for beginners,0,26baab5f9340,Search term,GB,Google Web Search,All categories,2026-08-24,False,sufficient
vibe_coding_questions,vibe coding | what is vibe coding | vibe coding for beginners | how to vibe code,UK,2021-08-24 to 2026-08-24,2025-10-19,how to vibe code,0,26baab5f9340,Search term,GB,Google Web Search,All categories,2026-08-24,False,sufficient
vibe_coding_questions,vibe coding | what is vibe coding | vibe coding for beginners | how to vibe code,UK,2021-08-24 to 2026-08-24,2025-10-26,vibe coding,46,26baab5f9340,Search term,GB,Google Web Search,All categories,2026-08-24,False,sufficient
vibe_coding_questions,vibe coding | what is vibe coding | vibe coding for beginners | how to vibe code,UK,2021-08-24 to 2026-08-24,2025-10-26,what is vibe coding,8,26baab5f9340,Search term,GB,Google Web Search,All categories,2026-08-24,False,sufficient
vibe_coding_questions,vibe coding | what is vibe coding | vibe coding for beginners | how to vibe code,UK,2021-08-24 to 2026-08-24,2025-10-26,vibe coding for beginners,0,26baab5f9340,Search term,GB,Google Web Search,All categories,2026-08-24,False,sufficient
vibe_coding_questions,vibe coding | what is vibe coding | vibe coding for beginners | how to vibe code,UK,2021-08-24 to 2026-08-24,2025-10-26,how to vibe code,0,26baab5f9340,Search term,GB,Google Web Search,All categories,2026-08-24,False,sufficient
vibe_coding_questions,vibe coding | what is vibe coding | vibe coding for beginners | how to vibe code,UK,2021-08-24 to 2026-08-24,2025-11-02,vibe coding,100,26baab5f9340,Search term,GB,Google Web Search,All categories,2026-08-24,False,sufficient
vibe_coding_questions,vibe coding | what is vibe coding | vibe coding for beginners | how to vibe code,UK,2021-08-24 to 2026-08-24,2025-11-02,what is vibe coding,17,26baab5f9340,Search term,GB,Google Web Search,All categories,2026-08-24,False,sufficient
vibe_coding_questions,vibe coding | what is vibe coding | vibe coding for beginners | how to vibe code,UK,2021-08-24 to 2026-08-24,2025-11-02,vibe coding for beginners,0,26baab5f9340,Search term,GB,Google Web Search,All categories,2026-08-24,False,sufficient
vibe_coding_questions,vibe coding | what is vibe coding | vibe coding for beginners | how to vibe code,UK,2021-08-24 to 2026-08-24,2025-11-02,how to vibe code,0,26baab5f9340,Search term,GB,Google Web Search,All categories,2026-08-24,False,sufficient
vibe_coding_questions,vibe coding | what is vibe coding | vibe coding for beginners | how to vibe code,UK,2021-08-24 to 2026-08-24,2025-11-09,vibe coding,71,26baab5f9340,Search term,GB,Google Web Search,All categories,2026-08-24,False,sufficient
vibe_coding_questions,vibe coding | what is vibe coding | vibe coding for beginners | how to vibe code,UK,2021-08-24 to 2026-08-24,2025-11-09,what is vibe coding,9,26baab5f9340,Search term,GB,Google Web Search,All categories,2026-08-24,False,sufficient
vibe_coding_questions,vibe coding | what is vibe coding | vibe coding for beginners | how to vibe code,UK,2021-08-24 to 2026-08-24,2025-11-09,vibe coding for beginners,0,26baab5f9340,Search term,GB,Google Web Search,All categories,2026-08-24,False,sufficient
vibe_coding_questions,vibe coding | what is vibe coding | vibe coding for beginners | how to vibe code,UK,2021-08-24 to 2026-08-24,2025-11-09,how to vibe code,0,26baab5f9340,Search term,GB,Google Web Search,All categories,2026-08-24,False,sufficient
vibe_coding_questions,vibe coding | what is vibe coding | vibe coding for beginners | how to vibe code,UK,2021-08-24 to 2026-08-24,2025-11-16,vibe coding,49,26baab5f9340,Search term,GB,Google Web Search,All categories,2026-08-24,False,sufficient
vibe_coding_questions,vibe coding | what is vibe coding | vibe coding for beginners | how to vibe code,UK,2021-08-24 to 2026-08-24,2025-11-16,what is vibe coding,8,26baab5f9340,Search term,GB,Google Web Search,All categories,2026-08-24,False,sufficient
vibe_coding_questions,vibe coding | what is vibe coding | vibe coding for beginners | how to vibe code,UK,2021-08-24 to 2026-08-24,2025-11-16,vibe coding for beginners,0,26baab5f9340,Search term,GB,Google Web Search,All categories,2026-08-24,False,sufficient
vibe_coding_questions,vibe coding | what is vibe coding | vibe coding for beginners | how to vibe code,UK,2021-08-24 to 2026-08-24,2025-11-16,how to vibe code,0,26baab5f9340,Search term,GB,Google Web Search,All categories,2026-08-24,False,sufficient
vibe_coding_questions,vibe coding | what is vibe coding | vibe coding for beginners | how to vibe code,UK,2021-08-24 to 2026-08-24,2025-11-23,vibe coding,56,26baab5f9340,Search term,GB,Google Web Search,All categories,2026-08-24,False,sufficient
vibe_coding_questions,vibe coding | what is vibe coding | vibe coding for beginners | how to vibe code,UK,2021-08-24 to 2026-08-24,2025-11-23,what is vibe coding,10,26baab5f9340,Search term,GB,Google Web Search,All categories,2026-08-24,False,sufficient
vibe_coding_questions,vibe coding | what is vibe coding | vibe coding for beginners | how to vibe code,UK,2021-08-24 to 2026-08-24,2025-11-23,vibe coding for beginners,0,26baab5f9340,Search term,GB,Google Web Search,All categories,2026-08-24,False,sufficient
vibe_coding_questions,vibe coding | what is vibe coding | vibe coding for beginners | how to vibe code,UK,2021-08-24 to 2026-08-24,2025-11-23,how to vibe code,0,26baab5f9340,Search term,GB,Google Web Search,All categories,2026-08-24,False,sufficient
vibe_coding_questions,vibe coding | what is vibe coding | vibe coding for beginners | how to vibe code,UK,2021-08-24 to 2026-08-24,2025-11-30,vibe coding,44,26baab5f9340,Search term,GB,Google Web Search,All categories,2026-08-24,False,sufficient
vibe_coding_questions,vibe coding | what is vibe coding | vibe coding for beginners | how to vibe code,UK,2021-08-24 to 2026-08-24,2025-11-30,what is vibe coding,9,26baab5f9340,Search term,GB,Google Web Search,All categories,2026-08-24,False,sufficient
vibe_coding_questions,vibe coding | what is vibe coding | vibe coding for beginners | how to vibe code,UK,2021-08-24 to 2026-08-24,2025-11-30,vibe coding for beginners,0,26baab5f9340,Search term,GB,Google Web Search,All categories,2026-08-24,False,sufficient
vibe_coding_questions,vibe coding | what is vibe coding | vibe coding for beginners | how to vibe code,UK,2021-08-24 to 2026-08-24,2025-11-30,how to vibe code,5,26baab5f9340,Search term,GB,Google Web Search,All categories,2026-08-24,False,sufficient
vibe_coding_questions,vibe coding | what is vibe coding | vibe coding for beginners | how to vibe code,UK,2021-08-24 to 2026-08-24,2025-12-07,vibe coding,59,26baab5f9340,Search term,GB,Google Web Search,All categories,2026-08-24,False,sufficient
vibe_coding_questions,vibe coding | what is vibe coding | vibe coding for beginners | how to vibe code,UK,2021-08-24 to 2026-08-24,2025-12-07,what is vibe coding,13,26baab5f9340,Search term,GB,Google Web Search,All categories,2026-08-24,False,sufficient
vibe_coding_questions,vibe coding | what is vibe coding | vibe coding for beginners | how to vibe code,UK,2021-08-24 to 2026-08-24,2025-12-07,vibe coding for beginners,0,26baab5f9340,Search term,GB,Google Web Search,All categories,2026-08-24,False,sufficient
vibe_coding_questions,vibe coding | what is vibe coding | vibe coding for beginners | how to vibe code,UK,2021-08-24 to 2026-08-24,2025-12-07,how to vibe code,0,26baab5f9340,Search term,GB,Google Web Search,All categories,2026-08-24,False,sufficient
vibe_coding_questions,vibe coding | what is vibe coding | vibe coding for beginners | how to vibe code,UK,2021-08-24 to 2026-08-24,2025-12-14,vibe coding,40,26baab5f9340,Search term,GB,Google Web Search,All categories,2026-08-24,False,sufficient
vibe_coding_questions,vibe coding | what is vibe coding | vibe coding for beginners | how to vibe code,UK,2021-08-24 to 2026-08-24,2025-12-14,what is vibe coding,0,26baab5f9340,Search term,GB,Google Web Search,All categories,2026-08-24,False,sufficient
vibe_coding_questions,vibe coding | what is vibe coding | vibe coding for beginners | how to vibe code,UK,2021-08-24 to 2026-08-24,2025-12-14,vibe coding for beginners,0,26baab5f9340,Search term,GB,Google Web Search,All categories,2026-08-24,False,sufficient
vibe_coding_questions,vibe coding | what is vibe coding | vibe coding for beginners | how to vibe code,UK,2021-08-24 to 2026-08-24,2025-12-14,how to vibe code,0,26baab5f9340,Search term,GB,Google Web Search,All categories,2026-08-24,False,sufficient
